flow_duration,fwd_packets_tot,bwd_packets_tot,flow_byts_s,flow_pkts_s,pkt_len_mean,pkt_len_std,iat_mean,iat_std,syn_flag_cnt,ack_flag_cnt,psh_flag_cnt,label
397972.0668961961,55.204701210696,10.429834662700799,25447.66433847696,292.58830444762077,1180.6719714146557,216.84728972211767,2515.627111297446,2189.5100415639417,0.0,0.0,0.0,BENIGN
378339.16045575,44.959730098570866,32.22699669390755,37895.13557247594,95.17798665881966,1156.9887932850847,382.2033325327401,2404.4114115354814,3687.9130541307177,0.0,1.0,0.0,BENIGN
383176.22467912466,29.150656276345313,49.75753591047528,16687.521987169188,179.0908816714006,1062.9781161371448,94.0764954166295,5021.935867831354,4104.209752885921,0.0,1.0,1.0,BENIGN
844311.8180468864,20.453018349438015,32.944719914311776,20528.252038153314,49.469726803756714,563.3678834290693,360.06749628537284,1263.5915294739389,530.535776023696,0.0,0.0,0.0,BENIGN
243861.16911927055,35.066556760852365,48.12982514827466,41636.88557900808,202.63199173488556,129.4464718942786,73.07558040372012,3632.9493503786925,1451.703913333081,0.0,1.0,0.0,BENIGN
710221.6264654021,51.538482209419996,48.6193123128361,13033.283518878392,89.3247827005032,1124.2799628677806,104.60027769061364,2730.742413916559,3808.648215834356,0.0,0.0,0.0,BENIGN
164359.24203025713,27.356571803402545,17.79941023722626,7020.293721655014,287.46264754609336,682.863451673858,231.87644662678505,7003.389667024432,280.4024634982696,0.0,0.0,1.0,BENIGN
846953.1821236374,49.86814032414331,48.02524122699921,38475.82974673637,60.71613558562641,279.17132580394843,65.012823977696,3937.1299829753807,3222.811113012937,0.0,1.0,1.0,BENIGN
770138.3999606557,32.07823524296411,33.45837155797677,6985.6813889239265,63.3475960881231,805.2335247752686,77.3123169320709,2110.677376347714,4183.785508157864,0.0,1.0,1.0,BENIGN
936533.2711965673,17.148035442014585,30.046205004860695,32772.408535439536,16.071257726573883,1380.5264838506525,211.48934239589434,5513.496274430178,3649.1121480751776,0.0,0.0,0.0,BENIGN
720306.5695116334,59.403637572152604,46.080773072804334,27002.802571594686,132.83761232956482,1062.478878136073,148.59773148982066,3178.0633069940136,1247.1879828599722,1.0,1.0,0.0,BENIGN
38482.65797539599,36.52271159111737,20.08014675344451,49504.514720492145,219.4619657491284,152.17008238141443,22.711326812617205,2502.885345641994,340.0029212159197,1.0,1.0,0.0,BOTNET
646796.2672383918,3.8147921457784504,9.031942944235661,36377.786255900275,42.36491919454873,116.64819214662423,488.78200017439303,6381.09391520218,1535.509699695777,0.0,1.0,0.0,BENIGN
203160.2228913042,32.138560335063744,5.175490258186774,48846.34169838915,274.2040766840295,291.5296838699035,248.08924437328466,8160.915610225737,3703.9465106261127,0.0,1.0,1.0,BENIGN
987093.3175587445,28.313302681053823,44.34204054177212,42825.487520828145,69.86256354880472,970.5496738262665,258.14766957602063,8170.539243648438,4891.806760084159,0.0,0.0,1.0,BENIGN
507276.94405355747,35.19704305446875,35.121702078907155,4532.928035391806,273.6240210232808,211.82150529811355,348.46593118528597,5903.555445029964,1584.2929164588063,0.0,1.0,0.0,BENIGN
713090.9479229029,2.010203062032552,24.797333904722397,27356.14778542076,7.791971769686813,380.78974059208485,243.9368919349374,3706.7212788637485,3396.6469485322045,0.0,0.0,0.0,BENIGN
875459.7352547824,50.26320341938996,22.561624497196263,29407.89329732678,240.91150915976772,763.0504660349086,476.90156803900743,9140.534704892514,2799.4534199962945,0.0,1.0,1.0,BENIGN
287730.75325636554,43.797986498048125,8.853063352988759,39709.32860938666,146.52433930195286,1078.6856093856109,267.19050758809186,950.9831917709867,359.2161531696627,0.0,1.0,0.0,BENIGN
911881.0089132247,10.371424027538923,36.71360194886595,19664.41369549898,123.21673608764371,363.1243725847071,84.69239019453055,6149.384169159646,1802.5199047584704,0.0,1.0,0.0,BENIGN
235226.43990527475,57.43727178510897,33.45346069766421,22284.59264468754,227.14899071016393,511.84044674345523,262.4045395123991,7619.523187258202,3303.848605127939,0.0,1.0,0.0,BENIGN
638609.8705868487,20.164622475164727,29.40179785157406,27434.967621436866,237.5464697405469,729.1498753593623,380.20338124909324,6108.319723454561,3802.592512257377,0.0,1.0,1.0,BENIGN
470559.0168690641,3.527401950150906,15.660579800454546,19472.34152846719,109.03181425814367,330.8120997521604,484.1244829361518,7580.090849237225,4356.406302206011,0.0,0.0,1.0,BENIGN
236812.1282937934,56.05370858913307,37.972932281573314,29943.903357892705,349.58904078472216,127.5350052569786,78.2811370925306,2517.566238384714,170.56628578725218,0.0,0.0,0.0,BOTNET
587492.4770989466,55.36245769201158,17.763540865705586,48708.592196705125,147.4553092722072,1197.3978204480736,411.0686137158566,8025.737440362508,4972.436117029376,1.0,0.0,0.0,BENIGN
602649.8150501273,19.707352392420432,29.032635729680507,49984.92104102164,184.58223473235574,1107.6436382549696,58.97009219358273,2707.8230421863186,849.4663068495748,1.0,0.0,0.0,BENIGN
705544.5439889771,41.28739869570504,35.71951686051557,24147.81582426924,131.34453652973696,669.5709302418024,363.4777363034007,640.199500188583,520.2419170784137,0.0,1.0,1.0,BENIGN
104522.25150385988,32.82662697378822,46.833105470831725,25219.53690666234,249.72092635022398,629.6142032724962,290.1941885656876,4729.2945074025465,3315.842474881648,0.0,1.0,1.0,BENIGN
877257.3137212076,17.813128377061382,43.02037661177244,11861.305033352075,69.5634009029727,1281.226837023765,162.99442847468032,7249.493724849185,4263.51684894461,0.0,1.0,0.0,BENIGN
223695.89087537627,27.618676217568158,42.04237880778274,31918.591368048998,182.96316281112937,967.9794404079329,360.1407343731561,7428.3308700427115,1967.2805904366835,0.0,0.0,1.0,BENIGN
942114.3135872514,54.32226842254729,48.54151805897301,12500.05196522684,271.4942877498469,393.85571513080134,159.82455206728326,5426.761086215224,2797.1445546222967,0.0,1.0,0.0,BENIGN
563284.4364234246,11.592169257126338,36.43680699360113,2770.2867169211822,262.83559475649935,948.3417133540753,203.83368746398918,4588.943595914069,2842.742906261153,0.0,0.0,1.0,BENIGN
229073.61701863934,98.38906714732774,10.225374878706432,23137.59819988892,129.76847720786307,174.87638454452468,72.38011335118522,1681.9009505944337,272.9821018210808,0.0,0.0,0.0,BOTNET
152496.85564363922,23.31358462216492,1.7930487776626682,23314.132278236837,219.40662368246493,1154.1874934453517,413.7334937346615,9329.75489352618,2418.40876399805,0.0,1.0,1.0,BENIGN
626354.8570379915,13.678889580879678,3.2487995258774123,40103.578293238024,267.90058876124925,528.0438530884128,236.07112277078295,2102.660699997189,796.860898028527,0.0,0.0,0.0,BENIGN
705050.4134799831,15.855518747466178,4.866260356644527,4483.705740671289,104.35072508955565,433.34695561035534,186.6373357864501,2843.6926575746334,3283.6749123673394,0.0,1.0,0.0,BENIGN
340927.28296698036,33.136597512604624,3.4978614099651226,17983.491861758248,53.306535158825575,445.53869636156526,473.38619096652224,1270.7919327458121,3258.195639249433,0.0,1.0,1.0,BENIGN
191786.9962544002,1.5953338962910097,31.872191311426313,40780.82292469692,61.892346975119565,1203.9960286402586,173.1335565769541,8429.56993135989,2022.4548788567365,0.0,1.0,0.0,BENIGN
423197.1226573323,48.193586951860205,28.906536185018638,1354.1689681111848,244.7066755035536,279.60928970269583,210.23905484385006,8172.511152443922,1413.6845104417796,0.0,1.0,0.0,BENIGN
944400.5256307621,35.966860225241355,15.93584359610734,17999.193262299057,15.06605569407201,1008.3796317984804,238.03707920311766,6858.778804305694,2305.0337861527073,0.0,1.0,1.0,BENIGN
813623.8179337744,23.59206803245667,21.155698730336063,22824.079688264443,106.98607811958436,841.4171972022544,240.99739161612325,3055.4130653304605,4335.2322887252485,1.0,1.0,0.0,BENIGN
589575.5824502765,26.664066571057315,21.287368264012677,37742.74857218457,194.44780298644088,1045.9313316374266,356.4625572174775,8641.836584768396,417.90787530130797,0.0,0.0,1.0,BENIGN
747647.3926676075,4.815267087183669,21.375868463133454,37850.86140696247,124.24946319301455,252.12193174242407,210.79945447580332,6296.534703752227,1233.1696495388335,0.0,1.0,0.0,BENIGN
289277.1016066419,35.150640544947294,53.39466264353483,30604.20922650642,389.32824742164587,164.7341269277986,24.734620044069587,2659.081278263595,966.9244304609139,1.0,1.0,1.0,BOTNET
951350.9728073223,22.764192720066333,17.754580662322688,44032.97322796007,12.381938236787189,251.58420815925524,51.18668811652369,7170.169904946849,3975.474400622755,0.0,1.0,1.0,BENIGN
560619.0659895728,56.559663298075,10.311165837040019,31509.20762662061,110.10244370944342,632.6590791001948,197.12137983020577,815.0097563141987,1287.7965919120254,0.0,1.0,0.0,BENIGN
554611.0516009803,56.34128406211032,27.19867098975124,13775.134187983062,123.76481224081355,1339.5290542412938,377.5363267398141,6063.276195102398,3908.8964659476233,0.0,1.0,1.0,BENIGN
956348.4758957863,12.017246651744887,39.21587317616508,35968.56464339298,48.49942827889204,1186.8035207636517,415.9183063064203,6033.1437755493735,1595.2318918048363,1.0,1.0,1.0,BENIGN
103794.27950868013,27.15387317867513,47.3771686355749,14411.822143257248,259.9690288434097,675.3984055059632,79.68271444456401,2173.638531691752,2559.1498063606446,0.0,0.0,0.0,BENIGN
112597.55678037407,47.63999448921622,13.192746227628273,32166.112499396953,115.37373118472206,1079.8389792427897,161.63382297340914,7260.083284784125,3173.467205611748,0.0,1.0,1.0,BENIGN
763231.1667505029,44.00050862547198,35.561425623753756,39290.47110021691,15.911889704993019,558.1560066823108,192.10714933442503,8807.751653101785,1390.0031396422598,0.0,1.0,0.0,BENIGN
182308.4690302179,14.07719156243599,38.8190923930294,10133.889118510704,77.33365949286018,206.68949865287775,412.5716197466989,3712.420524951779,3202.6931598625774,0.0,0.0,0.0,BENIGN
74405.16262593775,59.763472005820205,6.680742022217811,40035.21557833916,44.43490713021123,1025.7717432317856,340.8045145885301,7420.28702663461,4867.040663837547,1.0,0.0,0.0,BENIGN
248438.58780490555,22.19241074096171,31.39485141212561,19567.36809979661,108.66851186897622,351.0563657214069,107.27398291374641,3664.955257378569,3819.9162949283896,0.0,0.0,0.0,BENIGN
896125.5326887503,8.621851150716221,14.389860273223531,36830.31465412046,200.37788682969264,1147.8382282703712,300.1260757816944,3573.5928317447188,4818.1964075212145,0.0,1.0,0.0,BENIGN
359214.15919449914,93.05220603033614,44.81522500047036,70335.14942729313,323.1400850101654,321.3597461549563,113.97960998683442,1576.7674042345275,372.67946949537793,1.0,1.0,0.0,BOTNET
285957.44735131017,47.54810289593278,14.807489333623375,5221.1017354758205,234.56698164369558,1068.9978432042917,492.1125938582928,2339.94826374235,3427.705343975705,1.0,1.0,1.0,BENIGN
204651.4397459179,34.61276318362606,35.67008872587078,1355.9729110331286,35.99100516241492,1163.6964096333436,121.13136462207375,7103.002706002211,2979.353225558055,0.0,1.0,1.0,BENIGN
920599.517305463,21.034325888248194,33.083363896806276,43048.747256751005,94.69904375603927,549.7895687392759,267.54278643029494,6750.317318137023,1764.8821719997643,0.0,1.0,0.0,BENIGN
282507.8256550809,48.12200824855029,29.540350393009035,29725.79273696792,8.477084130435774,991.8848812130389,318.4792423814772,603.3610717788212,216.41241587293968,0.0,1.0,1.0,BENIGN
476667.24323373823,45.11103214320961,31.235655536467835,30600.636442304487,277.31092433204634,481.94898789667866,87.30859876640511,8649.58301755098,243.4723474092653,1.0,1.0,1.0,BENIGN
234099.6735221871,14.83732144713118,35.5751331747856,17301.640998247996,29.53402889444291,1172.1247725352653,485.83441856932893,2191.958035933242,1712.5352370361804,0.0,1.0,1.0,BENIGN
935527.2196283689,9.772379149045108,12.983417995633177,37690.7084013025,257.4492103753655,633.1121025613068,120.0733683997268,1654.3317130736323,3075.5818949568866,0.0,1.0,1.0,BENIGN
170822.12975604256,46.328280920171835,18.983085364413306,15048.519997905338,279.15853433990407,1100.0704753533294,59.017277544671714,4627.779192293398,1235.4869108175158,0.0,1.0,0.0,BENIGN
241116.4706744355,57.67544779073876,11.673009444975168,38590.73142503018,21.593530877260548,1093.118731055297,134.33946253241072,5231.865563874617,4487.779341702232,1.0,0.0,0.0,BENIGN
161034.8225613921,9.71096606559237,19.583195641413035,19215.411131808974,181.02549979114121,1047.16901272577,425.36792582787166,3116.8608351528433,1017.7308215644166,0.0,0.0,1.0,BENIGN
495038.1752327322,40.04747428135731,17.955287917310613,48246.350416911846,138.8381593884936,1122.5553603418603,461.1293743930092,4633.734735974485,4374.399341453108,0.0,0.0,0.0,BENIGN
314660.82208036067,46.57737291968252,27.793299269811097,1161.8249971119594,127.5972628331971,237.0153275301224,303.73075279627454,7655.469228930849,4987.393888870426,0.0,1.0,0.0,BENIGN
121829.4099710312,82.4470794391636,36.80605527275194,68022.59153392531,230.9283576046729,410.0999068540387,101.69505030794355,2477.156154095254,324.8072181333614,0.0,0.0,0.0,BOTNET
592310.3742670971,53.04120985244734,38.268673363199284,5312.27605827216,43.75302474502853,1358.3499771478414,167.09661059997137,3357.9527337466743,281.75538533408826,0.0,1.0,1.0,BENIGN
503289.0571895968,22.995789362989125,44.3439891142746,41477.31870910917,206.164074054245,1216.902597654683,369.43197361555553,2663.5430726091763,1003.7910534850618,0.0,1.0,0.0,BENIGN
309800.7896062308,48.18993778894419,17.754388924325138,27297.635624328406,53.41847640744799,731.621253012027,368.09476804124273,7917.249018854663,4251.971736385258,0.0,1.0,0.0,BENIGN
148647.4168053812,16.558197071612952,49.18275828422455,25187.99265504339,24.938453598455283,829.7028876135145,110.81949832767478,1766.493063565873,222.5055016777313,1.0,1.0,1.0,BENIGN
664087.0064666845,52.742341027465145,46.436300782132605,39016.28197518084,91.27538199286857,459.13120317368845,84.66419711811575,5797.856018478688,4056.676200680232,0.0,0.0,0.0,BENIGN
891678.8608243777,46.08148701256591,25.748125424819804,33825.93844747367,61.72033641164427,1319.2557928486701,151.5255554638075,4905.021353576928,3683.350018983466,0.0,1.0,0.0,BENIGN
384693.4399987194,39.16475321701608,24.83378399975846,22155.54094693222,137.92395215668472,362.3027444171232,182.97819981712505,1353.0518949148955,2657.9172692748202,0.0,0.0,0.0,BENIGN
440477.0463163695,51.63918879763326,4.3953398238654655,25024.196643045667,22.10032191658464,599.1767012848445,475.82927625486354,8184.3342836460215,4959.519927289472,0.0,1.0,1.0,BENIGN
598996.557059384,45.13727257648446,6.141776707205811,30123.56962634401,253.98034421249653,1095.4533875213874,451.54794365968377,9177.48712288318,221.9746453485813,1.0,1.0,1.0,BENIGN
305134.05908096046,39.241914889793065,10.72790582888529,35405.21508415571,274.18969031421165,910.3481682824447,418.35708082546995,7631.739223825274,3899.089505693175,1.0,1.0,1.0,BENIGN
374013.0334977456,26.33004317654752,43.98077670523259,49921.164789732895,220.26865266035213,648.6877753279095,169.7719948226465,4728.701468536314,1963.8467788887162,0.0,1.0,1.0,BENIGN
194499.06906115924,52.719711423865306,29.80916968102496,1799.1508214355035,101.11577051399226,898.7500575719583,491.445156608903,7212.965168484649,4102.713126440957,0.0,0.0,0.0,BENIGN
572053.0591002661,22.87192876522926,30.427325146970833,41492.83940355811,293.6306675525177,411.56294070767893,175.02128871810453,1397.4439011626696,3374.4350262780395,0.0,1.0,0.0,BENIGN
613303.308863181,46.834759286998604,36.97164975215653,49056.53095283343,134.3575127818026,504.06666944279516,179.5327108246714,6378.718673565077,3204.964729623913,0.0,1.0,0.0,BENIGN
452190.12598324666,49.53487073303505,25.37421051402073,8716.049829358359,2.1438168595712686,377.5863108268355,258.998805343827,8280.302479850838,2442.645353353676,0.0,0.0,0.0,BENIGN
127284.59991296558,33.69708284974463,69.69846859070731,41900.05229344014,464.77809751393886,231.53358502774293,53.97139192954181,1661.7639472906458,263.6616627618345,0.0,0.0,1.0,BOTNET
815891.2158034083,43.61635893109876,19.47873614441233,1986.808153084682,203.74376168695179,501.7737308392459,280.4123910251176,2931.9026106802817,550.0518822698871,1.0,1.0,0.0,BENIGN
324728.0739811523,53.52855291660542,42.155293773271715,39885.26964235879,1.4756571282163335,1168.7201204816524,364.13105869123086,8149.178835835197,4155.636300310545,0.0,1.0,1.0,BENIGN
250671.05678172383,48.66879260485982,27.071913901461784,39144.336954153434,901.3041194669647,192.226487671539,114.29822978787418,1630.635808421267,947.0973112070543,0.0,0.0,0.0,BOTNET
232273.95848280576,12.428317274356418,11.0196155622784,32851.421305063166,26.570806745103354,1234.8611615137695,482.3390212837288,1350.4298981275451,4071.19162326772,1.0,1.0,0.0,BENIGN
783244.2334686044,7.12313376242364,11.299859508173494,21659.561655407244,230.29289341047905,109.16189625131364,315.8695190057597,1294.9631035458865,2793.3271298465997,0.0,0.0,1.0,BENIGN
686012.6074382806,31.16644902851604,9.465014305545413,4008.3620056739046,196.05985529463032,693.6845928594837,340.98820134205874,8185.978583565544,4803.457388747719,1.0,1.0,1.0,BENIGN
154008.24776554428,44.58106116014769,36.91280065930576,41033.9144121339,60.82649465385142,1248.0146913128735,341.9854416868443,9810.088156486167,3995.434123016659,0.0,1.0,0.0,BENIGN
306103.8983378484,48.7727396340688,61.62561147387997,65618.48883472788,412.12996208504387,209.37850504559384,140.21299203570408,2924.610151616667,662.7070771266239,1.0,0.0,1.0,BOTNET
554729.3174333854,31.541237252038698,3.8978311887640205,38154.58965704017,4.34835908889665,958.4758326474472,457.3022508772995,3921.527171886855,1601.6100941219534,0.0,0.0,0.0,BENIGN
913759.1955684822,37.464213955940465,40.01137489313064,16833.171113510736,190.025641590959,1340.7165657470905,329.71370960504663,5121.490080340017,1621.7707220941509,0.0,1.0,0.0,BENIGN
772005.2677139936,32.73243156580915,14.662186676088137,48688.88543075773,234.53979153465852,918.4028809001198,463.379756034417,1208.031242728522,2676.1544624955895,1.0,1.0,0.0,BENIGN
392056.9068341897,29.599740086581832,25.76664117917243,10031.99282333558,256.27239482470645,970.1907045720321,492.37122678197113,5677.41155192139,2987.1681786783925,0.0,1.0,1.0,BENIGN
928409.7015722048,22.902431217688402,18.614107238177738,5641.3713839333195,133.70080994673302,173.0569505734954,190.49274873254458,9633.301282757016,411.0833903472834,1.0,1.0,0.0,BENIGN
174181.45741026942,11.01309156729973,21.05995500400601,43325.85026312175,72.34856090704953,1014.4799690363675,151.61005068928915,4319.006929519406,2399.5210687353097,0.0,1.0,0.0,BENIGN
167085.08522592386,37.49722072856498,46.354862969489936,28596.4732424465,6.159695158483648,1098.2067560474643,263.1425768234312,511.3897823051144,2860.9976294678427,0.0,0.0,1.0,BENIGN
60136.620655854626,26.170897035107277,48.47847609591275,3532.7685136599443,42.88428116227737,131.90264630287655,294.31748993343297,2791.2887644824987,1422.3058623187926,0.0,1.0,1.0,BENIGN
985347.1015573074,47.065620858344175,27.69151895613344,3348.80062563969,249.84382960395328,1344.2923454449215,170.70188688889525,6861.33292084998,2392.415421955535,1.0,0.0,0.0,BENIGN
859445.9950144583,17.519265417791743,44.82942472375417,8856.956853906748,246.7321514350859,812.414917911045,128.00088856789722,1375.7194050075223,1633.9839450144677,0.0,1.0,0.0,BENIGN
796518.0600321325,12.837977294474546,26.517937693287557,10656.3869129415,226.85396668640297,323.9084749683519,444.9056574137225,4768.328169038468,1815.5177604366754,0.0,1.0,0.0,BENIGN
421949.41326893785,36.944137103391924,43.701151166323314,3281.21369240907,8.481317208300368,757.903151378105,212.34483109836037,5095.36508296249,2269.4429104722167,0.0,1.0,0.0,BENIGN
757149.7940887911,44.24887507580802,26.494147812703726,6383.576642505073,35.74398752398818,846.0650463960477,440.69641689802194,6207.690803668556,1773.9393074936422,0.0,0.0,1.0,BENIGN
148301.31046425542,28.82751527837493,48.75049427987637,40115.9265300046,201.62737882449818,1114.3974831678076,191.03822918987544,5438.54024453406,3743.6463232351766,0.0,1.0,1.0,BENIGN
665882.6509338615,49.94186676454453,46.10488168484254,34512.57404008494,143.77895174501248,200.51904915110896,147.48599875758168,6212.938294311513,3961.162637356665,0.0,0.0,0.0,BENIGN
209824.7501530673,2.9548742693994425,12.601840808791266,23912.773551551607,272.3760233996312,421.92907437818263,223.15113591148366,2106.1081662192582,4861.74389828237,1.0,1.0,1.0,BENIGN
857476.6029066289,59.304006070891475,37.45994176114794,39964.89017354211,216.25651419896604,285.75008150416386,255.2966644217007,2907.685899182368,690.7193182177195,1.0,0.0,0.0,BENIGN
906820.3024459886,14.69558752408325,24.4456373918907,34427.17229814124,228.84441725721646,422.7533605349029,166.2979323018289,6206.490693380834,4050.140187402828,0.0,0.0,0.0,BENIGN
313263.10222176334,18.589125390659433,7.727153463084129,88002.41260840083,418.9180113872878,100.0574022672671,64.75513085413367,2368.623823959985,713.7626884094943,1.0,1.0,1.0,BOTNET
604089.7726969289,12.768298523150069,31.8908967709692,3022.4481337563307,162.20552012147746,965.6611702373829,372.42818789637937,9605.161686299902,2677.7965174556743,0.0,1.0,1.0,BENIGN
132637.42191583963,30.089072170872083,46.53319684691366,528.190108919709,254.22391581476472,142.69834757369696,129.44045671702145,1764.158177385288,3622.2043377943623,1.0,1.0,0.0,BENIGN
871211.5845249459,16.773338017372346,28.356148575433426,35099.43168528119,38.36209953938824,1356.4175252884795,376.41430003525255,5589.009785960035,1560.2770529648574,1.0,1.0,0.0,BENIGN
794217.8589960465,12.705643025497267,49.83968248989368,4847.740033417002,95.6321969732968,633.1068064044671,420.6658013026249,8775.932319427478,657.7030404088482,1.0,1.0,1.0,BENIGN
842843.2007428462,5.995893159318704,17.24485686054335,11255.469912774493,210.91093239058867,1345.1398883079285,446.801000358067,1326.3292840936992,1344.2483644625363,0.0,1.0,1.0,BENIGN
703984.76756753,25.005864694855582,3.2738135703785805,46657.17897105821,4.9078621446033335,937.859201986525,413.4934630454093,1640.7534993848524,4881.755698991777,0.0,1.0,1.0,BENIGN
878194.3882625916,57.38166140710001,20.38435991064154,19129.425550760192,88.70421220071758,317.71099462905676,444.5389722961102,8131.423604358902,240.12471539053735,0.0,0.0,0.0,BENIGN
387246.4905403404,54.764112958222995,35.31497402340933,17382.475225983922,296.8912666745235,577.6007089788077,440.90605990956976,5681.736194488041,1100.4530892909952,0.0,1.0,1.0,BENIGN
900330.9141279989,3.6978702709740885,30.103258587536082,39792.83260827219,68.35931520177053,627.8416831400193,288.39054266563363,6749.891505137516,3234.519199547286,0.0,1.0,0.0,BENIGN
399323.082721166,41.313320014921,7.735512515183443,21873.9553464981,209.97261825273193,949.468687819402,226.91619804886375,7388.801744661427,1088.4745423264808,0.0,1.0,1.0,BENIGN
619488.0826757808,51.52607179467334,45.068600784132535,11288.1265091223,131.17471296336925,818.018253311689,412.48573402324195,8737.84087853483,4569.346777295433,0.0,1.0,1.0,BENIGN
973939.82386725,33.78650890249777,4.179081686602986,10918.348716666602,236.5923516463051,381.03668131051666,162.00274443341328,8096.381002029792,3917.1555910753896,1.0,1.0,0.0,BENIGN
53978.071446559974,13.68454119171508,4.9785349501958915,11926.943623408095,101.7399818317909,698.6429088219032,242.35782451677613,7525.0215391002075,3241.228603804002,0.0,0.0,1.0,BENIGN
68974.28594912672,35.688090249021606,9.799359269916117,11508.25117067917,115.47637665579892,1193.7952749228448,455.84979266808966,8664.211112172587,441.91070384535124,1.0,1.0,1.0,BENIGN
40037.290179526935,93.65508904143131,8.497830248306713,52319.78785261456,163.11583678437515,259.82335998079657,8.518724072608086,1824.578593770032,541.8759923269295,1.0,1.0,1.0,BOTNET
250569.64543013554,31.586045139339976,19.732553733087155,48593.597000876565,168.7096745093192,245.0150026987027,97.25552175280782,4283.1878893944195,2507.660386380602,0.0,1.0,1.0,BENIGN
388730.97511804424,24.183721923028234,9.034143822085664,32445.86751631573,9.821952900548645,982.3696306945542,437.84923158690657,7223.329059154181,3514.8778293566215,0.0,0.0,1.0,BENIGN
905021.9672281106,58.30655015808893,17.561805534284222,1799.1671786809538,185.23587213853088,1218.3454998648353,274.17875265109825,8278.151801790113,3316.5625076480155,1.0,1.0,1.0,BENIGN
944955.3085141657,50.77643414974702,41.31992065861679,39011.00437268975,76.2015017384378,592.9944602741365,289.33274194240323,9290.881097719874,3441.665385351153,0.0,1.0,1.0,BENIGN
532502.5452032118,32.49144591503338,16.874379708696466,18633.46654125406,125.55908712362069,1017.5214146899897,269.5882718079023,5549.59762337345,3772.041420211439,0.0,1.0,1.0,BENIGN
376759.80222980125,11.533441367843174,35.68025498544478,18543.947402921072,43.671630933703725,318.73444935746807,129.94679672213084,3239.185263451904,3982.07563360516,0.0,0.0,1.0,BENIGN
372021.42986418033,44.82618474406257,21.724334892777318,6525.889677429593,108.4506136643162,459.6753164620925,150.06913626687196,6928.901408423828,3015.47403657724,0.0,0.0,0.0,BENIGN
706339.7777232816,28.646208458133202,32.14577473594906,26075.385437762765,79.93561783431277,1314.0235739504037,498.24994429315257,8431.584014917711,3739.8773054167414,0.0,0.0,1.0,BENIGN
859911.8038131687,30.558813360119544,17.056308924158493,4923.016679038073,148.39163803345855,1126.0902272740534,490.24090680957676,3344.447199129124,3016.570900206843,1.0,1.0,1.0,BENIGN
512335.4943534677,26.694796619742295,41.25782971280487,41702.06375786848,253.91062178515074,1164.7770736054672,147.17779202822817,2773.5078681999535,3977.6151573108386,0.0,0.0,1.0,BENIGN
679396.1701362829,2.7711933173228425,34.02508234351098,37761.50978794642,157.15326599644075,881.5071723474674,161.446907658811,7011.787878435731,3428.3786638764054,0.0,1.0,0.0,BENIGN
140170.03767962215,75.51840207065823,5.264556096658027,40428.36337833901,676.8624155841499,551.9140719569475,87.18817743579875,2167.3172506630954,836.2337669074302,1.0,0.0,0.0,BOTNET
911148.5054163196,3.1262052724520597,9.2617335081862,43149.84199746908,185.1702343619464,1061.6777442849527,198.68360623808272,8419.611075668841,516.6880456071342,0.0,0.0,0.0,BENIGN
165201.64869117987,20.558044122038087,27.388301669603763,27673.97272888118,141.36406355308506,384.31259613486645,496.85004231349694,5694.700624221863,2718.352199430776,1.0,1.0,0.0,BENIGN
426140.3648861523,6.919532139512054,14.551675808365605,31530.90339528235,23.335946107912203,472.19524097935124,52.81264826799222,7158.778949457664,3124.7041340742185,0.0,1.0,0.0,BENIGN
569152.5429741077,39.70097393946513,23.228420340741717,10920.526970137798,152.21747117497674,1300.6400078221106,415.5361460793288,6940.721707057203,2749.7462661003656,0.0,1.0,1.0,BENIGN
571464.1500580681,24.253861326870393,16.28249652653244,3210.5228292646552,275.33373503763653,637.3462177230988,250.12052506090507,729.6541699438562,4282.6665041146025,1.0,0.0,0.0,BENIGN
717002.081408103,58.53101216491182,39.86874529218785,4818.717303460615,276.9879425257559,657.3266257828038,256.52019845507726,8339.130869250075,4532.7885650540775,0.0,1.0,0.0,BENIGN
311523.8027792672,11.16088101021493,36.292024637974116,28940.060543296357,160.58330109108869,1317.4905123451056,421.4514526278878,7360.586545835641,4353.395771316336,0.0,1.0,0.0,BENIGN
216047.37929290006,36.39221041614778,43.36817377906467,10290.628055939833,198.9122202400879,182.92533199943054,478.40677036298825,5643.197430629254,3544.135979394894,0.0,1.0,0.0,BENIGN
178878.39380235886,39.595930407524,23.04134051017966,37254.05040437545,105.35278932234645,1267.377291794513,61.8232247607212,3644.331164949756,653.6923043395916,1.0,1.0,1.0,BENIGN
223493.87374044606,11.387955126221799,19.079540267241327,9003.128596560478,176.29685267940425,760.2945339240881,230.70721703088824,1026.0403547037067,714.606252990956,0.0,1.0,0.0,BENIGN
624089.1988304049,11.315378012506459,41.277330056600334,1136.750109487254,55.3371235491999,586.7681597601805,106.97513984863753,6726.559394977791,3406.0301265592348,1.0,0.0,1.0,BENIGN
471154.30473406374,41.29994398374424,39.221277164120586,2785.7495795791847,146.2504350453,325.03036495242,197.15315800546227,4265.468083471915,947.4348059457614,1.0,1.0,0.0,BENIGN
59336.17494129845,24.040426163379244,19.302706762806757,41800.910423607245,254.37570137953884,1138.1913903114432,236.1508388100084,1230.0348168453506,2154.472232909838,0.0,1.0,0.0,BENIGN
